antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'quality_archetype_Sinkers Get Hit (Bad SI)'}),frozenset({'events_single'}),0.06599221789883268,0.4316472114137484,0.029053177691309988,0.44025157232704404,1.0199337808417996,1.0,0.0005678208602704071,1.0153718357889214,0.02092508391458573,0.06200177147918512,0.015139119726496892,0.25377963231736816
frozenset({'quality_archetype_Weak Fastball Group (Bad FF)'}),frozenset({'events_double'}),0.15003891050583656,0.13328145265888455,0.020285343709468225,0.1352005532503458,1.0143988571040932,1.0,0.00028793976189395165,1.002219127913037,0.016700144385835915,0.07712031558185406,0.0022142142883045347,0.1436999262943049
frozenset({'quality_archetype_League-Average Pitch Quality'}),frozenset({'events_home_run'}),0.41992217898832684,0.1035538261997406,0.04409857328145266,0.10501606127996048,1.014120531648917,1.0,0.0006140249410791013,1.0016338115322059,0.024003535409334243,0.091991341991342,0.0016311465461680745,0.26543388234338705
"frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.02801556420233463,0.4316472114137484,0.01224383916990921,0.43703703703703706,1.0124866452991452,1.0,0.0001509990057886306,1.0095740323571576,0.012688116594970803,0.02736549165120594,0.009483239515188396,0.23270121082621084
frozenset({'quality_archetype_League-Average Pitch Quality'}),frozenset({'events_double'}),0.41992217898832684,0.13328145265888455,0.056653696498054476,0.13491475166790215,1.0122545108597953,1.0,0.000685858478806145,1.0018880208767478,0.0208698822865715,0.11409466095496813,0.0018844629713165438,0.2799914357794552
frozenset({'Swinging Tendencies_Selective'}),frozenset({'events_walk'}),0.2917250324254215,0.23813229571984434,0.07024643320363165,0.2407967277254135,1.0111888729645633,1.0,0.0007772815132199851,1.0035095106974268,0.015622558806128832,0.1528389208714302,0.0034972371063905607,0.26789291723961306
frozenset({'Swinging Tendencies_Balanced'}),frozenset({'events_double'}),0.3694422827496757,0.13328145265888455,0.04975356679636835,0.1346720966156439,1.0104338895548992,1.0,0.0005137626778772067,1.0016070716676537,0.01637621329195063,0.10983850647119459,0.001604493132200179,0.2539845496702198
frozenset({'quality_archetype_Cutter Aces (Elite FC)'}),frozenset({'events_single'}),0.030869001297016863,0.4316472114137484,0.01343709468223087,0.43529411764705883,1.0084488122171946,1.0,0.00011257635324615767,1.0064580631214872,0.008644886856878189,0.02992144177449168,0.006416624157650258,0.23321196266968325
frozenset({'Swinging Tendencies_Aggressive'}),frozenset({'events_double'}),0.3388326848249027,0.13328145265888455,0.045291828793774316,0.13367018833256775,1.0029166524368407,1.0,0.0001317163520013001,1.000448715568191,0.0043985391413899,0.10611401482922085,0.00044851431283631985,0.2367455651666731
frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)'}),frozenset({'events_single'}),0.09841763942931259,0.4316472114137484,0.042386511024643324,0.4306800210859252,0.997759303657597,1.0,-9.518858894322357e-05,0.9983011481001105,-0.002484685268398297,0.08691489361702127,-0.001701742909063675,0.2644385682352703
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Aggressive'})",frozenset({'events_double'}),0.14142671854734112,0.13328145265888455,0.018780804150453956,0.13279530447542187,0.996352469351404,1.0,-6.875434231487856e-05,0.9994394078053641,-0.004245811615878246,0.07338333671194,-0.0005609066345171305,0.1368530823661656
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Selective'})",frozenset({'events_double'}),0.12357976653696498,0.13328145265888455,0.0162905317769131,0.13182199832073888,0.9890498316980312,1.0,-0.0001803590263794036,0.9983189457284996,-0.012474936748451416,0.06771619581626051,-0.0016838849735279495,0.12702427280770304
"frozenset({'quality_archetype_Weak Fastball Group (Bad FF)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.04373540856031129,0.4316472114137484,0.01862516212710765,0.42586002372479237,0.9865927833287708,1.0,-0.00025310501799169494,0.9899202495417563,-0.014011812926093098,0.04077691958200817,-0.010182386371942263,0.2345045310931654
frozenset({'Swinging Tendencies_Selective'}),frozenset({'events_double'}),0.2917250324254215,0.13328145265888455,0.03823605706874189,0.131068824470923,0.9833988289906738,1.0,-0.000645479029878486,0.997453620896253,-0.02327969886624397,0.098859825620389,-0.0025528797032778054,0.20897543987267442
frozenset({'quality_archetype_League-Average Pitch Quality'}),frozenset({'events_single'}),0.41992217898832684,0.4316472114137484,0.1778988326848249,0.4236471460340993,0.981466194688373,1.0,-0.0033594048862713166,0.9861195007110656,-0.031527552687126544,0.2640739314593762,-0.014075879524667843,0.41789328455551117
